timestamp,time_text,time_in_seconds,author,message
1590865573036139,4:06:42,14802,AlmostMatt,Whats the ETA?
1590865573116067,4:06:42,14802,กีต้าร์ ปวัช,Good luck
1590865573135037,4:06:42,14802,agox7,Poland is with you! Good luck!!! :goodvibes::goodvibes::goodvibes:
1590865573843168,4:06:43,14803,F. Queirós,GEORGE FLOYD
1590865574155261,4:06:43,14803,kubis official,čau
1590865574280872,4:06:43,14803,APEX Marbella Property Spain,Hello from Spain
1590865574794992,4:06:44,14804,Yoshikage Serazawa,wassup nasa
1590865574897084,4:06:44,14804,Dean Wallace,god speed
1590865574971963,4:06:44,14804,Dirk jr,Bijna!!!!
1590865575246832,4:06:44,14804,kenjiro5,Good Luck !!!!
1590865575403977,4:06:44,14804,cristian Limoli,alé
1590865575520354,4:06:45,14805,MrRobin667Cc,GL from Germany
1590865575913479,4:06:45,14805,guazek,gud luk
1590865576086001,4:06:45,14805,KingCrypter HDLP,good luck
1590865576533564,4:06:46,14806,Matthias Sedlmaier,"Munich, Germany"
1590865576587896,4:06:46,14806,Jari Rutanen,Suomi mainittu!
1590865576610289,4:06:46,14806,Sophia Ferarri,My son and I wish you luck all the way from Maryland!
1590865576719938,4:06:46,14806,daniel Wong,@NASA how long have you prepared for this?
1590865576759263,4:06:46,14806,911Temari911,Good luck from Canada! ❤ ❤ ❤ ❤
1590865576817957,4:06:46,14806,Beyza Kara,TÜRKIYEEEEE
1590865576836992,4:06:46,14806,Leandro Pontes,@NASA West of Brazil 🙂
1590865576975031,4:06:47,14807,Alison Bell,God speed
1590865577166051,4:06:47,14807,Kondzio0608,good luck 😀😀😀
1590865577501778,4:06:47,14807,na tester,👍🙏
1590865577777189,4:06:47,14807,Bernardo Zevallos,OMG
1590865577934882,4:06:48,14808,Ajith Nct,Good Luck.... from India
1590865578300063,4:06:48,14808,Legend Ahmed,Please be safe while flying
1590865578375514,4:06:48,14808,Charles Garcês,GOOD LUCK FROM BRAZIL!!!!!!!
1590865578591915,4:06:48,14808,鑽頭碧,good luck !!
1590865578615137,4:06:48,14808,Raffcio2004,POLAND :-)
1590865578720821,4:06:48,14808,OscarPro 85,Spain
1590865579009019,4:06:49,14809,Larissa_Michla #,OMG OMG OMGGGGGG I WISH YOU GUYS THE BEST LUCK:goodvibes::goodvibes::goodvibes:
1590865579010979,4:06:49,14809,Sandra Sanchez,Good luck!!! 💖💖💖
1590865579146168,4:06:49,14809,Shukri Mohammed,"kenya,👌"
1590865579295013,4:06:49,14809,MrHaagsesjonny1,youtube is behind time
1590865579663641,4:06:49,14809,Haji Mrisho Lukamba,From Tanzania hello
1590865579729604,4:06:49,14809,Luc Papa,god luck
1590865579823010,4:06:49,14809,Rodri Trujillo,woooooo
1590865580029439,4:06:50,14810,Watermelon Army,soo close
1590865580300319,4:06:50,14810,Eurohouse Windows,"watching from Nairobi, Kenya..God speed"
1590865580319559,4:06:50,14810,Kevin Garcés,1 M
1590865580333279,4:06:50,14810,B45plays,good luck
1590865580478510,4:06:50,14810,Chaidar Awaludin,take Corona to moon
1590865580560776,4:06:50,14810,mangu,16min
1590865580682550,4:06:50,14810,nurcan Eski,good luck
1590865580775866,4:06:50,14810,Maikl Kostner,SURFCOIN #cryptosurfers
1590865580705648,4:06:50,14810,A5Ty,1mln
1590865580846310,4:06:50,14810,Michael Fitzpatrick,LETS GO
1590865581130843,4:06:51,14811,Chris Lozeau,🚀
1590865581220698,4:06:51,14811,younes Mansouri,hello
1590865581234180,4:06:51,14811,Emanuel Galdamez,wowww
1590865581439582,4:06:51,14811,Feresmeralda,Viva méxico !!!!!!
1590865581588296,4:06:51,14811,kek kek,good luck from Italy because we can only prendere il muro fratelli
1590865581594142,4:06:51,14811,Leonardo Giovani,Brasil
1590865581842733,4:06:51,14811,Melissa González Caballero,GOOD LUCK! :washhands:
1590865582017903,4:06:52,14812,Jesús Hernández,holaaaaa
1590865582045877,4:06:52,14812,KENzIE OaK,I just joined when is it going up
1590865582053237,4:06:52,14812,Abdullah Alrashedi,وش فيه ؟؟
1590865582103990,4:06:52,14812,Eli Stephens,GOOD LUCK FROM UK
1590865582122352,4:06:52,14812,АРТЁМ ФЕДЮШКИН,Poyehali!!!
1590865582258910,4:06:52,14812,AKSHAY DHAMALE,More power to you Elon:goodvibes:
1590865582650761,4:06:52,14812,laura Arquez Mercado,Good luck and good experience
1590865582730762,4:06:52,14812,A WISH AED,❤ TÜRKİYE ❤
1590865582836655,4:06:52,14812,Lewis Firth,WASTE OF MONEY
1590865582956398,4:06:53,14813,Imvpulse Life,good luck!!!!
1590865583030830,4:06:53,14813,alick Sikaluzwe,🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀
1590865583290909,4:06:53,14813,Inam Ullah,Good Luck!!! ❤️
1590865583338716,4:06:53,14813,Виталий Глушко,Привет из России! И удачи!!!
1590865583475872,4:06:53,14813,Tofig Mammadov,Last 17 minute
1590865584130475,4:06:54,14814,Raffaele Cimmarosa,weee
1590865584132993,4:06:54,14814,Antanas Urnikis,"Lithuania, Kaunas Makerspace :)"
1590865584215593,4:06:54,14814,iva biggen,TYPE 5 IF YOU HATE MUSLIMS
1590865584259475,4:06:54,14814,Odín Melara,Buen viaje
1590865584533270,4:06:54,14814,TheLionsDen,Good luck from malta :)
1590865584894342,4:06:54,14814,Sushil Patil,:washhands:
1590865584928604,4:06:54,14814,Fabiola Cordero Arguimbau,Good luck! from México 🍀🍀
1590865584968712,4:06:55,14815,Centurion,enzoooooooooooooo
1590865585192071,4:06:55,14815,Iliparis94,123 viva l'algerie
1590865585232454,4:06:55,14815,Vivir M,Good luck
1590865585296597,4:06:55,14815,mr. meowgi,where they goin
1590865585384414,4:06:55,14815,Nirmal Kumar Singh,good luck
1590865585411037,4:06:55,14815,187Ganja,Dont inhale that smoke
1590865585431682,4:06:55,14815,ELLA POG,USA
1590865585444306,4:06:55,14815,DyFuze,Kupa
1590865585606279,4:06:55,14815,francesco sibilla,Diahaaaaane
1590865585644424,4:06:55,14815,Francisco Riera,maduro cdms
1590865585832205,4:06:55,14815,Hond@Sw@g97JDM,made it past the last cancelled launch woohoo
1590865587079912,4:06:56,14816,Paulo Cardoso,GOOD LUCK
1590865587099510,4:06:56,14816,Xochitl Aguilar Gomez,Good vibes from Mexico! :elbowbump::yougotthis:
1590865586465608,4:06:56,14816,Anna Domini,good luck!
1590865586478410,4:06:56,14816,Hak Live,Hay ka???
1590865586592989,4:06:56,14816,Viviana Vargas,BOLIVIA!!! 💜🚀
1590865586800965,4:06:56,14816,плохая фантазия на ники,бога нет. поехали
1590865586806261,4:06:56,14816,Pax_daboi,🙂
1590865587588569,4:06:56,14816,Carlitos Valadez,🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀
1590865587899889,4:06:57,14817,Zelika Ardira,:yougotthis:
1590865587937989,4:06:57,14817,Erdem'in Tarifleri,Erdem de buradaydı
1590865588054795,4:06:57,14817,Jason Stevens,"to quote a few books/films: ""May the Force be with you and the odds be ever in your favor."""
1590865588135673,4:06:57,14817,Diana Segura Antonio,Good luck
1590865588189928,4:06:57,14817,LAZE,HELLO FROM NORTH KOREA
1590865588327768,4:06:57,14817,Laura Fields,prayers
1590865588536081,4:06:57,14817,BLoOD B,here from timbukdo
1590865588590289,4:06:57,14817,The Bros Do Games,good luck
1590865588907960,4:06:58,14818,Asyraf Naufal,t
1590865588932668,4:06:58,14818,David Useche,:socialdist::elbowcough:
1590865589165334,4:06:58,14818,•Polly•,omfg
1590865589170352,4:06:58,14818,Adnan Fırat Oğuz,ALLAHU AKBAR
1590865589345045,4:06:58,14818,glam0r0us,my childreb are going to love this.
1590865589752558,4:06:59,14819,Yamil Alejandro Martinez Lopez,despeguen
1590865589967251,4:06:59,14819,Rob Clarkson,go go go!
1590865590008695,4:06:59,14819,Elliott,POG
1590865590545430,4:06:59,14819,Daniel Silva,"Don't forget to put on the seatbelt, you guys might get a ticket"
1590865590586064,4:06:59,14819,Cim Corry,hello world lets lift off !!!!!!!
1590865590736122,4:07:00,14820,ax3 `,Hi from mexicoooooooooooo
1590865591200182,4:07:00,14820,Tina Harte,"i remember watching the first moon launch with my dad, aged 6, and its still not got boring 51 yrs layer..."
1590865591266230,4:07:00,14820,TheK2395,GOOD LUCK EVERYONE @NASA
1590865591354787,4:07:00,14820,Sohaybgeek,good luck space X and NASA we love you guys
1590865591398103,4:07:00,14820,MINECANGI,Hi :)
1590865591634123,4:07:01,14821,FreTosW,GO GO GO GO
1590865591671291,4:07:01,14821,Alex Soukiouroglou,Godspeed you to Earth...!
1590865591754466,4:07:01,14821,Araceli Gabriela fuentes ramirez,"OMG, THIS IS AMAZING"
1590865591860661,4:07:01,14821,Jeffry Hennessey,Yay a
1590865592036037,4:07:01,14821,Персиковый Рассол,good luck🍀
1590865592069578,4:07:01,14821,Flux_Time,nasa has live chat thank america
1590865592100653,4:07:01,14821,于涛,how many horse power is such thing?
1590865592179643,4:07:01,14821,DOGGER001,@NASA How Do You Prepare Food On the Space Station.
1590865592446159,4:07:01,14821,Torres Alberca Isabella Belén,🛰♥
1590865592554028,4:07:02,14822,ch6otic,bruh
1590865592954761,4:07:02,14822,Pedro Hernández Mendez,no españa
1590865592975045,4:07:02,14822,SUDEEKSHA BHATTACHARYYA,go go... you can do it....
1590865593036118,4:07:02,14822,Kasxn,Boi
1590865593369836,4:07:02,14822,Öznur Çankaya,From Turkey !!!
1590865593412412,4:07:02,14822,Memento Mori,РИП
1590865593429985,4:07:02,14822,saad almubarak,good luck from SAUDI ARABIA
1590865593461679,4:07:02,14822,maxtermind,good luck
1590865593633299,4:07:03,14823,u got ROASTED,best of luck!
1590865593789453,4:07:03,14823,torquay allotments,good luck and say hello to klingon's
1590865594159065,4:07:03,14823,Iz Gooby,Safe trip
1590865594248930,4:07:03,14823,Isamar Rodriguez,May God be with you all🙏🏼
1590865594395380,4:07:03,14823,Blanca Torres Escobar,hello
1590865594455601,4:07:03,14823,mIkeYnaTe,Good luck from Montréal!
1590865594466433,4:07:03,14823,Rachel Trebour,yay
1590865594654844,4:07:04,14824,Trog the Lander,"You know, as much as this year has been an absolute bombshell, this might be the most awesome thing to happen in a few years"
1590865594906106,4:07:04,14824,Rokko Effe,good luck!)
1590865595053700,4:07:04,14824,Marcello Medeiros Pacheco,🚀
1590865595315199,4:07:04,14824,şule Ayar,:washhands:
1590865595390843,4:07:04,14824,TheHeavygunz,TACA PAU NESSE FOGUETE
1590865595399574,4:07:04,14824,Swadik Hussain,#botarmyop
1590865595748379,4:07:05,14825,Eleonora Laterra,:elbowcough:
1590865595944894,4:07:05,14825,Lina Vikström,good luck from Sweden
1590865596047658,4:07:05,14825,Ni4exz___ _,:stayhome::stayhome::stayhome:
1590865596125091,4:07:05,14825,Yvonne Ochoa,🙏🏼❤️
1590865596241003,4:07:05,14825,General Kenobi,stalling 4 weird
1590865596252988,4:07:05,14825,박성민,대한민국 Republic of Korea
1590865596521664,4:07:05,14825,Seppe VdP,:elbowcough:
1590865596979651,4:07:06,14826,Димитър Игнатов,yes
1590865597256086,4:07:06,14826,Aim High-USAF,T minus 17 minutes and counting
1590865597623558,4:07:07,14827,Yashar Samadi,:elbowcough::elbowcough:
1590865598103093,4:07:07,14827,Vale Taxiguano,OMG
1590865598168727,4:07:07,14827,Isah DarkBlox,aaaaaaa falta só 16 minutos !!!!!!
1590865598564551,4:07:08,14828,Deanna Morrison,FLOOR GANG
1590865598730203,4:07:08,14828,Ricardo Perera,buena suerte ! Dios los bendiga !!
1590865598763337,4:07:08,14828,Rekha Kadam,History in making
1590865598831971,4:07:08,14828,Mici Botos,Good luck from Hungary!!!!
1590865599249785,4:07:08,14828,Rali Larsen,Best of luck to the whole team!
1590865599598354,4:07:09,14829,onionboy527,Can i fast forward?
1590865599600870,4:07:09,14829,Elka Goranova,Good luck!!!!:goodvibes:
1590865600245232,4:07:09,14829,Hamperino,Good luck from sweden!
1590865600256078,4:07:09,14829,Erik Schmidt,Hello from Bremen in Germany
1590865600649215,4:07:10,14830,Floro Pasquale,"Saluti da Bari, Puglia, Italy 🖖 MAY THE FOURTH BE WITH YOU!💪"
1590865600670904,4:07:10,14830,Ranveer Singh,GOOD LUCK ❤ OM NAMAH SHIVAY FROM INDIA! ❤
1590865600718284,4:07:10,14830,Kacper Osowicki,good luck
1590865600749257,4:07:10,14830,ermanno mazzocca,Il ritorno come avviene?
1590865600939829,4:07:10,14830,Makzo,hi
1590865601097877,4:07:10,14830,mysliqus-_-,good luck ;))
1590865603320297,4:07:12,14832,Mateus Silva,Uhulllll
1590865603511855,4:07:12,14832,Harrison Dillbeck,godspeed
1590865603787246,4:07:12,14832,Денис Михайлов,ни пуха
1590865604331427,4:07:13,14833,JuJUsé pet THEMASTRO78,"on est en plein barbeuc, on est avec vous, gros bisous"
1590865604444964,4:07:13,14833,CoolKid,cant wait!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
1590865604472172,4:07:13,14833,Easy Cooking,:virtualhug:
1590865604772806,4:07:13,14833,Théodore Vrf,oooo omg
1590865604925452,4:07:13,14833,Нагибатор 3000,good luck
1590865605109766,4:07:14,14834,Defne Çakmak,holaa
1590865605202869,4:07:15,14835,Pepsi Man,Good luck
1590865605355602,4:07:15,14835,jairelsuper,16 MINS WHOOOO!!
1590865605391960,4:07:15,14835,Tom Tomy,Good luck!
1590865605454269,4:07:15,14835,Mason Dawson,805 here
1590865605664026,4:07:15,14835,techboy04gaming,Moonbase Alpha be hitten hard
1590865605778283,4:07:15,14835,Rachel Anne,Good luck! 🍀
1590865605889615,4:07:15,14835,Angel Paja,"Good luck and wishing you a safe journey! To everyone involved, you make America proud!"
1590865606108249,4:07:16,14836,Jackie Zhong,1m people watching
1590865606369547,4:07:16,14836,SorayyA Bv,🤩
1590865606417333,4:07:16,14836,Tshwaraganang Lebeko,I just want to press play
1590865606485344,4:07:16,14836,TopDog,Is it really happening or is the weather bad
1590865606526302,4:07:16,14836,Karin Haase,Spannend!!!
1590865606690084,4:07:16,14836,Murica,I Wish them luck. god bless them
1590865607135878,4:07:17,14837,Jakub Kuchařík,Ey
1590865607394509,4:07:17,14837,Dean Brown,Good luck
1590865607723011,4:07:17,14837,Marvin Zittlau,#
1590865607817436,4:07:17,14837,Tuna Kalenci,:yt:
1590865608093557,4:07:18,14838,MENKA DEV,😍😍😍😍😍😍😍😍😍😍
1590865608095434,4:07:18,14838,margaret furlong,Australia.
1590865608221585,4:07:18,14838,dmgFie,Poland
1590865608245185,4:07:18,14838,Jack Stinson,same
1590865608389252,4:07:18,14838,Gabriel Gamer,hello
1590865608441139,4:07:18,14838,Valentina Sforza,Hola
1590865608524232,4:07:18,14838,kemal Reichmann,Good luck from germany boys
1590865608551355,4:07:18,14838,Vrishin Gattu,1 million!!!
1590865608992932,4:07:18,14838,Aysima Temizel,good luck
1590865609067551,4:07:19,14839,l0wk3yGmc g,1million share share share
1590865609080434,4:07:19,14839,cristina Duarte,:washhands::washhands::washhands:
1590865609371422,4:07:19,14839,Lucia Battistini,ximenaaaaaaa
1590865609374666,4:07:19,14839,100pies,Good luck!
1590865609596742,4:07:19,14839,MM A,burdaaa4
1590865610018798,4:07:19,14839,Daniels S.,"Let's go, dudes! Best wishes from Latvia!"
1590865610102962,4:07:20,14840,AKIHUN 12,good luvk
1590865610241316,4:07:20,14840,Myeong Hee Woo,Good Luck!
1590865610425158,4:07:20,14840,MG Gamer,we gonna go to the moon
1590865610634058,4:07:20,14840,Sherri Shott,"God speed, gentlemen!"
1590865610821351,4:07:20,14840,Serge Pelletier,Exciting!
1590865611140782,4:07:21,14841,Ania Brewczyńska,Good luck
1590865611308216,4:07:21,14841,Sugar Plum,good luckkkkkk
1590865611363108,4:07:21,14841,Kleyzer_,@Dodo Surya Pratama Putra HAPPY BIRTHDAY ! XDD
1590865611427996,4:07:22,14842,Sharon Chan,make a wish everyone fly me to the moon
1590865611541566,4:07:22,14842,Lowkey swe,Godspeed guys
1590865611581668,4:07:22,14842,Gabriel Eccli,Good luck
1590865611645468,4:07:22,14842,Tibor Lukáč,"Zilina, Slovakia"
1590865611649084,4:07:22,14842,Satyan P Joshi,:yougotthis:
1590865611899980,4:07:22,14842,Jarrison Giraldo Montes,👨‍🚀
1590865612017149,4:07:22,14842,Donato CANNILLO,Españoo
1590865612095385,4:07:22,14842,Stepper Free,luck from GERMANY
1590865612162478,4:07:22,14842,Sathish Kumar,Good luck guys
1590865612218907,4:07:22,14842,Allan Azma,LET'S GOOOO CRASH SPACE X !!!!!!!
1590865612396567,4:07:22,14842,Jerome Ennis,Godspeed
1590865612764874,4:07:23,14843,C.P Maguru Jean Paul,Bon voyage😉🚀🚀🚀🚀
