author,author_id,badges,message,time_in_seconds,time_text,timestamp,video_offset_time_msec
j h,UCywYUu6HNds8EiddjELrzyQ,,💚💚💚💚💚💚💚💚💚💚,180,3:00,1598724314631087,180889
Jimmi Moran,UCThH6jwvPPc8XFYsl9jzmrA,,Dream Team,180,3:00,1598724314657038,180915
Philip Hemberg,UC2GDdIc2dc_J_BUN7nbilwA,,Noooo,180,3:00,1598724314739819,180998
A.I.R Fam,UCdlDRI4cJe_Kjf0FOQaAX_Q,,Dream team,181,3:01,1598724314876142,181134
Ace Atlas,UCQKHgNQSQ_qEHMtAoFjMgRg,,Dream is going easy it seems :/,181,3:01,1598724314993904,181252
Psycho Alex,UCNDrGZxKiQ31xQNqqNW93yA,,you go baby,181,3:01,1598724315036722,181295
Tim LaPlant,UCiMx_j5GNMjfXGlReWbHmNQ,,come on dream,181,3:01,1598724315059609,181318
El Nikola,UCNOkzzEbIwpQC_O_hppYVIA,,techno team,181,3:01,1598724315138117,181396
soul,UCMdZyQSwve3r9JlBJxIoX0g,,WE GOT THIS,181,3:01,1598724315318197,181576
l g,UCsjl6v8P_4JmIS-3vKfzPFQ,,DREAM,181,3:01,1598724315321664,181580
Yazn,UCVWaWylPN29l9uVIktX0a1g,,❤ TECHNOSUPPORT ❤,181,3:01,1598724315338777,181597
DaRealJBBolter,UCB2dS8E901n07722kifdWfQ,,:green_heart:DREAM SUPPORT💚,181,3:01,1598724315487727,181746
WingFighter,UCX80uKkFAnNrVq-foWqFWOQ,,Karl is amazing lmao,181,3:01,1598724315588450,181847
Radvilas Levulis,UCqc0FihFcukN70SoHsoKyOw,,💚DREAM💚,181,3:01,1598724315606357,181864
Pyroskeptical,UCScc480NQIndEsn8wsRUhBw,,❤❤TECHNOSUPPORT❤❤,182,3:02,1598724315747935,182006
Narffie,UC-roy15LMn60Tw3Gjo0UF-A,,❤️TECHNO SUPPORT❤️❤️TECHNO SUPPORT❤️,182,3:02,1598724315767115,182025
Annie Page,UC4YgWdVfwVBN8OAPrfw8_6A,,​❤TECHNOSUPPORT❤,182,3:02,1598724315795256,182053
Chocolate2.0,UCPlorPAdnV2_SFUdwHLWSmQ,,DREAMMM💚💚💚💚,182,3:02,1598724315957020,182215
SuperMinerBros,UCibps-S9QzPSo60goFmiZSw,,TECHNOSUPPORT,182,3:02,1598724316006704,182265
Alexander Briand,UCK5BXwVclKjj3EZZTDoTrNg,,💚,182,3:02,1598724316040035,182298
GalacticRusher Z,UCnqL1ekfygSb6_0w0pvleqQ,,dream,182,3:02,1598724316198861,182457
bumblebee bumblebee,UCBVJewlAH5o9NCQpQPz37Jg,,DREAM TEAM DREAM TEAM,182,3:02,1598724316214276,182472
Hanu,UCWqA4UFJiMcmsTuCLXrIjrg,,💚💚 DREAM!!💚💚,182,3:02,1598724316217169,182475
dreya m,UCBH8yNlP-aySOv40M_ExDig,,💚dream support💚,182,3:02,1598724316252237,182510
kamran mughal,UCNsa-jntydhLXCQYVIZkehQ,,pogggg,182,3:02,1598724316394462,182653
ValeraDeLaSantos,UCwArnBtKeqpPctuNUvAFjMQ,,❤TECHNO SUPPORT❤❤TECHNO SUPPORT❤,182,3:02,1598724316409390,182667
Embrace the Ships,UCXKXSZvXRzdmCR97c1uybeQ,,BLOOD FOR THE BLOOD GOD,182,3:02,1598724316705748,182964
hi :D,UCDNRtEIb5ah_2eGwBYQIaOw,,LETS GO,183,3:03,1598724318860541,183309
Carter Bechtle,UCkTvnFOmp4ZotD31zpuCVWQ,,♥ TECHNO SUPPORT ♥,183,3:03,1598724318972155,183421
_RHauer1,UCr2sApgSA4ms3zUnF6mrW7A,,TECHSUPORT<3,183,3:03,1598724318978108,183427
AOMINE DAiKi,UCRn892MwBgM4wYuazUKoovg,,Dream,183,3:03,1598724319221676,183670
amingemes gemes,UCdJt8yHW1dZ25h9H_j-BQyQ,,nooooo,183,3:03,1598724319271002,183720
Peep,UCIuvtAwi_uRo9Keb9KPODOw,,b,183,3:03,1598724319409870,183858
A1_Aaron A1,UC9AxHE7Iad-lWd3wL4KYIWw,,Dream,184,3:04,1598724319611899,184060
Krists Aukstars,UCpDeb9_qzBQgJUHzaw29mgA,,dream,184,3:04,1598724319624650,184073
AVOIDTHEVO1D,UCJJqkOq6u6VdKchq6U413GA,,Dream and he won’t notice me,184,3:04,1598724319653394,184102
General J,UCTgCIq9cZDTdzGFiASU3Y1A,,❤️TECHNOSUPPORT❤️,184,3:04,1598724319696230,184145
Lilly,UCSyZYYyJeyYQ2XRSFF9ibbg,,💚💚DREAM SUPPORT💚💚,184,3:04,1598724319711751,184160
Jameson Lawrence,UCeQ5Q20lyJxYM_M_dznInng,,You got this,184,3:04,1598724319730493,184179
Yenzokuhle Dlamini,UCubb5mWBrORnSSLj0vcrECA,,you tell him Karl 🤣,184,3:04,1598724319753531,184202
ItWasOnlyLag,UCYIDs6xqAczOjyfg-8QvE6g,,DREAM,184,3:04,1598724319796624,184245
Isaiah Villanueva,UCeJ08toguaMpALect9Eau-Q,,❤TECHNOSUPPORT❤,184,3:04,1598724319899275,184348
Mash,UCcoqhM4-aWynddwUoTnBBRw,,NOO,184,3:04,1598724320019264,184468
Blüemli Zeller,UCNTnWVtxa85R1WsnEkZ0M5Q,,#Dreamteam,184,3:04,1598724320022883,184471
GamingHeart YT,UCcPK6eEHhbllX3Pp9dfXGIQ,,nooooooooooo,184,3:04,1598724320041376,184490
KaanToons !,UCfovbgZj74kVWojmk9Ez1YA,,💚💚💚,184,3:04,1598724320285678,184734
BangTan ARMY,UCoBaltoNMADsWZywNajsdmw,,Yaaaaaaaaaaay Dream Dream Dream,184,3:04,1598724320319153,184768
xenon,UCLyr0WZutfw0FIX9JrrVopw,,LMFAOOOOOOOOOOOOOOOOOOOO,185,3:05,1598724320590779,185039
Lightning Lizard,UCU_OF_12TtvNM0nUmBXcJNw,,karl simp,185,3:05,1598724320745334,185194
theres no point in subbing to me.,UCPctW48cr8EZap1peK_eSBA,,DREAM TEAM,185,3:05,1598724320883583,185332
Vantasy,UCBJnUPcULxdSd3tHMikOV9Q,,#DREAMTEAM,185,3:05,1598724320920417,185369
AJD,UChTfQmj6NopqCsdBnawmn5A,,♥TECHNO SUPPORT♥,185,3:05,1598724321165820,185614
Tenya Iida,UCJA7m0gAUC8I_7jxiEpg2Ow,,KARL,185,3:05,1598724321216332,185665
Andrei,UCHvI2RJjhlp_dM_hhmGMcAg,,​❤TECHNOSUPPORT❤,185,3:05,1598724321294093,185743
Respect,UCLo42dxdJsvzdNC0MxQ-qBw,,No,185,3:05,1598724321341737,185790
Jay _Plays,UCPGziWEtY_oCjt_2koQxNeA,,e,185,3:05,1598724321460616,185909
Cal The gamer,UCxNF7e0nrZER7pmr5qN804A,,💚💚dream team💚💚,186,3:06,1598724321648691,186097
Alicia,UCtAJa_Q6ugQUTXaHuU6bsww,,I don't even know who techno and dream are lol,186,3:06,1598724321732991,186182
Gmack 100k,UCUU6c2hyQkaTnZl32FQWz0Q,,💙💙💙💙❤❤❤❤💚💚💚💚,186,3:06,1598724321915159,186364
Kendeta,UCm8_Eh3lXbbMujqewHzd-GQ,,DREAM SUCKS !!!!,186,3:06,1598724321921584,186370
Lilchyz,UCDxyfbc8IQOzKMoHTLSBHhw,,dream lets gooo,186,3:06,1598724321940268,186389
Alexa Palacios,UCJe2YPPkGTjvrBAyZKM8ctA,,go. dream go dream I love you,186,3:06,1598724322129080,186578
Dark Fire,UCOGRLqdm0k6DU7zGYjBGaAQ,,Dream,186,3:06,1598724322240240,186689
Kimi,UC84BfcHJgQUkV3fkxaEx-jw,,💚DREAM TEAM💚,186,3:06,1598724322329005,186778
Bitlife PLAYS,UCK4ztvFfjsze0uG_Ufp4hmQ,,I love u mr beast,186,3:06,1598724322482880,186931
ttteeedddoooggg _,UCnYAmDmvYSvgZGHs1x5q1VQ,,Even the finest sword plunged into salt water will eventually rust.” ― Sun Tzu,186,3:06,1598724322540554,186989
Sean Fiorina,UCA5dkUyc03QgPxVSGt7BtBw,,dream,187,3:07,1598724322821130,187270
Maddie K,UCilluEJZOkLuO9fS-e8rvSw,,DREAMMMMMM💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚,187,3:07,1598724322852720,187301
Keshav Krishna,UCrp1wIRdATdrrRJjBQs2_zw,,DREAM,187,3:07,1598724322967865,187416
LittleJ,UCKgJuDSSVH0KEu3aLF-JntA,,moi elia,187,3:07,1598724323160523,187609
Freyja,UCDrhLcS9jH65DlKKq_moW5w,,💚DREAM SUPPORT💚,187,3:07,1598724323178092,187627
Klupik77,UCN9vrVmphEDHEcb-RGCIljA,,💚DREAM DREAM DREAM💚,187,3:07,1598724323238291,187687
Gaming with Daniel,UC4rOj-aKPemj8WLL2we4T1Q,,:yougotthis:,187,3:07,1598724323377057,187826
TheOfficial Monster,UCZ0NzDqtP7STM5DWQBDI12g,,NEVER GIVE UP DREAM,187,3:07,1598724323433082,187882
Kurama,UCDuq2liGJfpScRuW__-mWwQ,,​❤TECHNOSUPPORT❤,187,3:07,1598724323488379,187937
pineappledude,UC-Fe5Ee4G_B20Ad6aV5GjhQ,,TECHNO PLEASE WIN MY BABY,187,3:07,1598724323546495,187995
HeHe_YT,UC90MRAk2-D8MDZLW9X2OvOw,,dream,188,3:08,1598724323596848,188045
Misty Girl,UCCfx-T50PE12YD6-oDE0K1g,,Dream,188,3:08,1598724323617937,188066
Emma Montebello,UCccIwZCS52IVOm9nDVfJobg,,dream,188,3:08,1598724323663819,188112
Nyx,UCoumK_RjIaYj2ESy-Ft6THA,,holy,188,3:08,1598724323709136,188158
Riley Moss,UCi9TyCuf7b2_fP8rgu4uC9A,,techno the saddo,188,3:08,1598724323765560,188214
J0gu4r,UCm6qURUbeCqytVm68NPq5Kg,,Karl simp,188,3:08,1598724323942853,188391
Ol1mp1 YT,UC-2yK48ted06ZMpWKRIeq5Q,,DOAN ARE U HERE,188,3:08,1598724324002383,188451
C_0w,UCLoa42HZWIPfx1KMV01GWcw,,TECHNOOOOOOOOOOOO\,188,3:08,1598724324113249,188562
Siva V,UCRrJb7PTae0LR7Hiexh_RPQ,,dream,188,3:08,1598724324217962,188667
Hala A,UCmj8kdv9Z0364jcB2ELSAxQ,,COME ON DREAMM,188,3:08,1598724324252939,188701
Elijah Caudillo,UCgp7dw43-SS-jo8LEzp5MiA,,go dreeeeeeeem go dreeeeeeeem,188,3:08,1598724324258571,188707
Venderous,UCKNkmBE9UaRBtsk3zZUXjWA,,v,188,3:08,1598724324321392,188770
NoScopeThePope,UC1jxczJK4x2rmLUfW9tVLvw,,❤ TECHNO SUPPORT ❤,189,3:09,1598724324593963,189043
zilan Dostbey,UC-s2weLerVxP7gp6meunWSQ,,💚💚💚DREAM💚💚💚,189,3:09,1598724324628642,189077
Octto 12,UC09ZQdPAebbMqJQJe-otK0A,,❤TECHNO SUPPORT❤,189,3:09,1598724324862916,189311
SimonRey Cerio,UCDGtfCJMaUzFSWF1zNiw6Ug,,dream dream dream dream,189,3:09,1598724324977926,189805
TTBA Gamer,UCzEW91cG8Y-5Q3n9cbjMisA,,💚💚💚💚💚Dream💚💚💚💚,190,3:10,1598724325254923,190082
Boss Brandon,UCKPA6WHslYvTHVIFYZ0nPpA,,BLOOD FOR THE BLOOD GOD,190,3:10,1598724325268100,190095
Person that loves Penguins,UCylr5sJgvDeQ05mRfwm0Krg,,💚DREAM TEAM💚,190,3:10,1598724325328886,190156
stella,UCoA5rfWmoRLqClPQA2hlzKQ,,TECHNOCLADE,190,3:10,1598724325400213,190227
zilan Dostbey,UC-s2weLerVxP7gp6meunWSQ,,💚💚💚DREAM💚💚💚,190,3:10,1598724325454518,190282
CaptainWolf,UCWvqAJnjTv4g0IsQ8ICpFqw,,Mrbeast fan since 2018💚💚💚💚,190,3:10,1598724325696687,190524
Lictixtu,UCEqz2TZ0rrLluZqPNH-K3aA,,DREAM,190,3:10,1598724325699589,190527
Justin Lami,UClHOO4s8nm0FFFFIIlkNTbw,,Chris suks,190,3:10,1598724325816394,190643
XeMoS OoF,UCfXhSlu1iXn1RMTSP1bmRZw,,YES FUCING TEHCNO BEST WWW,190,3:10,1598724325842141,190669
Carter Przygocki - WLM Student,UCuqy_rI2aWy5MXDN5o2lVSg,,DREAM IS BLAD,190,3:10,1598724325960358,190787
republic of coconuts,UCI88E-SmA95BhZ85pCgENuw,,I give two very cheesy pizza slices out of 3.5 mushrooms,190,3:10,1598724326134820,190962
Joshe Washe,UCqcgBSGQN-3-llk0_FK4BeA,,🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩,191,3:11,1598724326273993,191101
Sewraj Khemraj,UCPuVuSHlxh1a-ewQSR2gEzQ,,.,191,3:11,1598724326453837,191281
Veezy G,UCKmrwm0BJ9oe64tlPM4Ku3g,,💚TEAM DREAM TEAM💚,191,3:11,1598724326684943,191512
Vae Gaming,UC9UJJVudujWEyi0KmZeIEsA,,GO DREAM,191,3:11,1598724326816764,191644
Freyja,UCDrhLcS9jH65DlKKq_moW5w,,💚DREAM SUPPORT💚,191,3:11,1598724326875024,191702
• zajarahnotfound •,UCzyReauvMDx-GCwWJRm5KDQ,,🟩🟩🟩🟩🟩🟩🟩🟩,191,3:11,1598724326877932,191705
Christian Van Brakle,UCCxSDR1XBIszF8UbPLVEhEw,,Technoooooo,191,3:11,1598724326944490,191771
nickiscool07,UCsLGJ9es34JWF2xznuq5bQg,,DREAM TEAM,191,3:11,1598724326974303,191801
Toon Ace,UCQis1BGpUB3hlbWaqkDvwZQ,,❤TECHNO SUPPORT❤,191,3:11,1598724327044536,191872
Imposter420,UCedGjKfsT841rAAj4SCUmoA,,TECHNOSUPPORT,191,3:11,1598724327152913,191980
Dream's Sister,UCdi-st3-OpVZEkPikxmi10g,,AHHHHH,191,3:11,1598724327167229,191994
Strat Lord,UCDMuH0ureH3PIahypNb8ZHw,,❤️💚,192,3:12,1598724327338937,192166
1000 subs with no videos challenge,UCzkJCJc0tF1BdOUm58XZ33g,,💚💚,192,3:12,1598724327471816,192299
Electric Fusion,UCvBZpk1IDznYE2hZw0NrvEw,,💚💚💚DREAM TEAM💚💚💚,192,3:12,1598724327474960,192302
N00BYN00B,UCuiNu-1CEvYg2sj_aBFp25w,,TECHNO GOOOOO,192,3:12,1598724327489965,192317
Simon McPartlin,UCXLQi1LzeftZC2pQVazJAew,,omg,192,3:12,1598724327500841,192328
Hasteツ,UCBkPajy26A4xSeCcPYjWEeA,,DREAM,192,3:12,1598724327512880,192340
Ricecakes,UCJMpQemPkW51HOYaStIdZEA,,❤ TECHNO SUPPORT ❤,192,3:12,1598724327704305,192531
Eeveeseer!,UCC0hFgTiTnnLwHfFd5louEw,,🖤OBAMASUPPORT 🖤,192,3:12,1598724327770583,192598
pedro,UC3B8yJMsCjwoIOPquO-vg5A,,​❤️ TECHNO SUPPORT ❤️,192,3:12,1598724327809533,192637
__ASTRO___,UCWNLWR8jod0kx9H2ZBCtEdw,,Dream,192,3:12,1598724327946624,192774
IDemonModeIsBae,UCnb9TBeYO7P477cTd6jxexQ,,nigga,192,3:12,1598724328042856,192870
tim chu,UCnPVvq0UOI257xX72A1DgcQ,,BLOOD FOR THE BLOOD GOD,193,3:13,1598724328443177,193270
Tmanzgamer Mc,UCXQJZvhONFraYQPevHIVAuw,,Technoblade support❤️❤️❤️❤️❤️,193,3:13,1598724328539477,193366
Atra Vulpes,UCmepR2rnCYp7WJne4zp6nzQ,,❤️TECHNO SUPPORT❤️,193,3:13,1598724328558663,193386
Ashley C,UCW2VtMmCVR6vAAvHvsxUL9A,,💚💚💚💚,193,3:13,1598724328569257,193396
angelique :],UCFFnXfh98NMLEOnLRxI2uwQ,,go dream!!,193,3:13,1598724328620879,193448
Briared,UCKU2N79T8iYy0kRUAUDT_og,,I am dissapointed in Chris.,193,3:13,1598724328682096,193509
BLUigi,UCaD9Crl9g1TYFYQ5W9BlRew,,❤️ TECHNOSUPPORT ❤️,193,3:13,1598724328713360,193540
MasterSquid,UC479eZPF4HcP77qAOnTm2Sw,,WHOEVER DISLIKES THIS VIDEO IS LITERALLY THE BIGGEST MINECRAFT NOOB,193,3:13,1598724328767283,193594
It's Candy!,UCOrZCxwOqVDxCeiN58gv3pw,,Technooooooo,193,3:13,1598724329083560,193685
Tansail,UC6PhmVNbFj8etgZwsfyn1PA,,WOOO GO DREAM,193,3:13,1598724328927543,193755
Banana National,UC26OT6cOh6MZcmJQSKSF5LA,,Dream,193,3:13,1598724329289255,193891
Banana Cat,UC8i38tWgL5JOGJ5xyBdChWg,,❤❤TECHNOSUPPORT❤❤,193,3:13,1598724329326162,193928
The Official Me,UCdcYmoWchvzSonyd1RSgqKQ,,💚TEAM DREAM💚,193,3:13,1598724329356368,193958
Elhadj Madiou Diouf,UCj-D2-46gdtIvNCDuLo7GBg,,eat shit,193,3:13,1598724329389977,193991
JEREMIAH PETERS,UCiLtTZTbMvKljFIQuZky7Sg,,​❤ TECHNOSUPPORT ❤,194,3:14,1598724329411854,194013
Ducky _grassUwU,UCUq_Nyrp7CePskVA65Gqljw,,DREAMMMMMMMMMM CMON,194,3:14,1598724329487636,194089
Watermelon OvO,UCieTD-ZKwx-8wOe4QXTk6ZQ,,SHUT UP CHRIS TECHNO SUCKS DREAM BE BEST,194,3:14,1598724329517825,194119
kaikala Sales,UC2BFAFLa7AdGaQgj3H1nXcw,,Dream,194,3:14,1598724329671474,194273
AJD,UChTfQmj6NopqCsdBnawmn5A,,♥TECHNO SUPPORT♥,195,3:15,1598724330417694,195019
Zimonaz,UCClo59vf6vDMF3sXBvxaqaw,,nicee,195,3:15,1598724330442545,195044
CatCheaf,UCJNOkAjGDfPJatzVFWbP_ig,,💚DREAM TEAM💚,195,3:15,1598724330459496,195061
Bluedie7,UC4bAGt3IvYa0eWOmvwYjn8A,,❤technosupport❤,195,3:15,1598724330514129,195116
Shadow Bolt Prince,UC4cUIcXCjJutPXTQkRToaJQ,,DreamTtam vs TechnoSupport!!!! Gl all I am a measly spectator that chooses not to choose,195,3:15,1598724330630974,195232
Pengu 1,UChbPkoHvAcsDgB039tA_TkA,,Dream,195,3:15,1598724330633345,195235
Rei Blob,UCKY5uupsuxpzdkBAUhlA-ag,,TECHNO SUPPORT,195,3:15,1598724330800005,195401
Erik Dow,UCO1IISNIuuiLu4V7XlMXcmw,,f,195,3:15,1598724330838397,195440
Michalis Christakis,UCCxB24Kt6uvAxp_8Q3V9B7A,,dream,195,3:15,1598724330998829,195600
JD_Woop,UCCX1F3cACpiHl98Ym2lJnRA,,❤ TECHNOSUPPORT❤,195,3:15,1598724331207466,195809
Siva V,UCRrJb7PTae0LR7Hiexh_RPQ,,dream support,195,3:15,1598724331247981,195849
Atesz,UCDnOc6nXFFlz4bqNaKLZbwg,,g,195,3:15,1598724331310924,195912
GalaxysVoid,UCgXHtJ0Qa0cCsfsvUW4zgsg,,TECHNO,196,3:16,1598724331448755,196050
Rohail Khan,UCWhs4PIxqySbDYrNWfkAKJQ,,Let’s go,196,3:16,1598724331541296,196143
Madison Bishop,UCXFuowvAZaw7s8ICCj79mFA,,DREAMMMMMM,196,3:16,1598724331553735,196155
Vlad Namolosanu,UCRBxJShf-NRI8dhVbG2uGqQ,,DREEEEEEEEEEEEEEEEAAAAAAAAAAAAAAAAAAAm,196,3:16,1598724331911280,196513
Jeremy 63329,UC4pa-weFh0CV3BxaAXvgoNQ,,​❤ TECHNO SUPPORT ❤,196,3:16,1598724332144379,196746
PLAY LETHARGIC,UCAkCYMdX8kXeqg7SoeXpSbw,,!hello,196,3:16,1598724332153117,196755
Eeveeseer!,UCC0hFgTiTnnLwHfFd5louEw,,🖤OBAMASUPPORT 🖤,196,3:16,1598724332278705,196880
Aidan Willis,UCYkbKSzCg2AS26xYIKTw8Qw,,❤️,196,3:16,1598724332333808,196935
Ethan,UCeZS2jnbm_BfzuRZta8bWoA,,IF TECHNO WINS THIS ITS OVER,197,3:17,1598724332495871,197097
Nae xx,UCANZ_YZYapahyGTP3du8-Og,,DREAM TEAM,197,3:17,1598724332588556,197190
sam mathhew,UCLNOy8Yo2vLPG8J31JoAOxA,,BINDO,197,3:17,1598724332688074,197290
Claudia Amador,UCYqRan1C7W3Bj7AHtFdNU4Q,,DREAM DREAM DREAM DREAM DREAM,197,3:17,1598724332974540,197576
HeHe_YT,UC90MRAk2-D8MDZLW9X2OvOw,,dream,199,3:19,1598724333020472,199375
TwisT,UCPiHISZQdZA9ollCc23rqSA,,KARL IS A SIMP,199,3:19,1598724333043302,199398
Inho Lee,UCSxA0xJ-8JhptaxmXbsQzvw,,Dream,199,3:19,1598724333134247,199489
Sl!me,UCroiaeld1bSH8B8fxA96jmQ,,💚DREAM C'MOOOONNNNNNNNSNNNA,199,3:19,1598724333159150,199514
Mythicalwormoli,UC7gxoU0tquDJHdWsir8-KRA,,ww,199,3:19,1598724333189051,199544
Augustine Abraham,UCuubFIKS7nvlIVh6u84gccg,,ypu need to win,199,3:19,1598724333233521,199588
Londyn Turner,UCz9cdWmnUmTXmHtFz1Fq17A,,Dream,199,3:19,1598724333379543,199734
Jeremy 63329,UC4pa-weFh0CV3BxaAXvgoNQ,,​❤ TECHNO SUPPORT ❤,199,3:19,1598724333606529,199961
BLUigi,UCaD9Crl9g1TYFYQ5W9BlRew,,❤️ TECHNOSUPPORT ❤️,199,3:19,1598724333621745,199976
TimTheMindful,UCiw-C6WReeyBkMWjXsfp-aw,,​❤️ TECHNO SUPPORT ❤️,199,3:19,1598724333643119,199998
Malixce,UCYuQewBvRHw6UrVShOdQh9g,,❤️ TECHNO SUPPORT ❤️,200,3:20,1598724333685528,200040
bbq chkn,UCvKKdEKaADUXVZM2einUNbA,,DREAMMMM,200,3:20,1598724333688528,200043
Dhanraj Patel,UCdoQ8k6_HKVjwnvfADqNttw,,technovtechno techno,200,3:20,1598724333709276,200064
Michael Lam,UC4pZJpnRScOWciZXpXyikcA,,RIP dream,200,3:20,1598724333746014,200101
Lance Wayberg,UC6GBskgn4WvHrq8MqDg7oSg,,Come on dream,200,3:20,1598724333892336,200247
Sksksk Sksksk,UCcPfYaHQFpl3yM2yB3o05WA,,Dream,200,3:20,1598724334006041,200361
CaplenGMD,UCV0yRaKbX320U1FFWYsnybg,,​❤️ TECHNO SUPPORT ❤,200,3:20,1598724334442352,200797
Ronster Gaming,UCq5vUN20n4N2tOX756RFv2g,,👹,200,3:20,1598724334489071,200844
Kat Isip,UCIXJb0CTNnrI1qAnHASNmPA,,Dreamtem,201,3:21,1598724334702970,201058
ashley_ theatre_nerd,UChVdb-e8HpxyqWWMZnxjIog,,Hi,201,3:21,1598724334714326,201069
GAMING WITH LAMAR,UCWPIVpwnpgfHdLM_O0LCxPg,,DREAN,201,3:21,1598724334856325,201211
Yes,UCp6hfkE22sxqn9EU9PRGMGg,,DREAM,201,3:21,1598724335024481,201379
Hacker 15,UC8hpILV2Pg_acI0Xyx2BvDw,,❤TECHNOSUPPORT ❤,201,3:21,1598724335115561,201470
Róbert Kučerák,UC3Z99fMoKFLRGxUe1Nv4fCQ,,DREAM TEAM,201,3:21,1598724335205697,201560
Crisp Rat,UCwOMA-9-Uh5ONmzoQO7cWZQ,,DREEEEEEEEAAAAAAMMMMMMMMMM,201,3:21,1598724335275526,201630
Tim Tom,UCy5P3CfmODFXwO_I8kWLjFQ,,blood for the blood god,201,3:21,1598724335348978,201704
arianne,UCL9kinTkEE5B7-gZZq1egZA,,BLOOD FOR THE BLOOD GOD,201,3:21,1598724335436697,201791
La Baguette YT,UCj1Rc5-irZNpxAMl77cKzGw,,TECHNOOOOOOOOOOOOOOOOOOO,201,3:21,1598724335448621,201803
druif kipje,UCKowzpm2BHxSZ51dL5ZsI4g,,dreammmm,202,3:22,1598724335653162,202008
Memesolots Roblox,UCdObo3WCiBGPna6OxYM8y1A,,DREAM,202,3:22,1598724335860024,202215
Mr. Gator,UCefBcfPZRFyoKKQ2aym7GQw,,DREAM,202,3:22,1598724335893777,202248
Will Bisque,UCxLcuorxutdpg4dI0hF126A,,TECHNOSUPPORT,202,3:22,1598724335935460,202290
Eian Miles,UCjiX5YrpyiR7qGqUEn0IzCA,,DREA,202,3:22,1598724335994857,202350
Swedenplays 3142,UClXpFaaFY8bEkof83D6NviQ,,❤Technosupport❤,202,3:22,1598724336038101,202393
Jeff,UCQp-71rsgNJqOO6hgiCvyeA,,💚💚Dream Team💚💚,202,3:22,1598724336135454,202490
OwO,UCIqDgbRk4FRQ3DaNzt309Ow,,TECHOOOO ❤️❤️❤️,202,3:22,1598724336204377,202559
TAO 1801,UCGI8Dma-M1GJewYUyue_n1A,,BINOD,202,3:22,1598724336237973,202593
Angel Daniel,UCy3y5GfrkTznM6UytAJ9rVQ,,F,202,3:22,1598724336415002,202770
Christian Rivera,UC8fIxs_3zlLyLxN6VKlPC7w,,U suk,202,3:22,1598724336545741,202900
Miko Trotter,UCQeQn-GjTGUzE48GqhHR_RA,,lettttttss goooooooooo,203,3:23,1598724336737077,203092
danelle,UC21KbLyk4L6O74o4SI_qLQg,,💚💚💚💚💚💚💚,203,3:23,1598724336784339,203139
Stryker,UCyrjhvnQl8sFNOe8Uic5Vbw,,TECHNO,203,3:23,1598724336996472,203351
Arlo,UCeyO3Cwl_-q4rQwuS5StATw,,COME ON TECHNO,204,3:24,1598724339150778,204779
SUPREME FILMS,UCe9MhUIA6wwwchVBzypCBnA,,SUPREME FILMS,204,3:24,1598724339240540,204869
Luis Fuentes,UCRgysKZRgld0xfLnbD9dEhQ,,Dream,204,3:24,1598724339277575,204906
Katherine,UCVMIn8lI9EROYTGTDteyFHg,,OMGOMG,204,3:24,1598724339349716,204978
Feorgeman,UCT8RiuY-Soh06qmJSRjHt9g,,💚DREAM SUPPORT💚,205,3:25,1598724339638681,205267
Walker #0913,UCCGYZA46i5Wtc6RVGmItNVQ,,REAMACH COMEON DREAMREAMACH COMEON DREAM,205,3:25,1598724339887311,205516
BACARDI YT,UCqSoV0RhM2mbDyDGHarJ_XA,,:yougotthis::yougotthis::yougotthis:,205,3:25,1598724339897926,205526
Silver,UCuZMybKhhKznvKss6QqfPoA,,LETS GO TECHNO!,205,3:25,1598724339911768,205540
Tobio Kageyama,UCthIEoa4ADzQlN2ZYvf01Rg,,DREAM,205,3:25,1598724339936886,205565
David Thompson,UCLDDIIgfEAkMWNRWG8FCizw,,GO DREAM GO DREAM GO DREAM,205,3:25,1598724340066104,205694
Keility Liis,UCxa0Kv72LhV1MFLAdzbtPWA,,💚DREAM FOR THE BLOOD GOD ❤️,205,3:25,1598724340168161,205797
Jacob99 !!!!!,UCWf-LOHe2DOeyOdRuy77SnQ,,Dream team,205,3:25,1598724340219323,205848
Midnight,UCfAKW-HVrkjzxHt6uy1rt2Q,,💚💚💚💚💚💚💚💚💚💚💚💚💚💚,205,3:25,1598724340268990,205897
tntim111,UCS6EBDifAxU0vu2UDw4a-JA,,MORGZ,205,3:25,1598724340339904,205968
blankblank blank,UCnzM-z5xyQ2wuwDpNmFkLsA,,❤TECHNO SUPPORT❤,206,3:26,1598724340388387,206017
Techno Gaming,UClR2sO8HOvGjVAVI_pdy1ew,,tehno,206,3:26,1598724340583893,206212
EggsWereEaten,UCDH_kK_p5V8L1WwlFOUGaWA,,TECHNOSUPPORT!!!!!!❤️❤️❤️❤️❤️,206,3:26,1598724340622725,206251
Scarlet Cript,UCJbgIuyIwCPp6E0KB0Y7_JA,,❤TECHNOSUPPORT❤,206,3:26,1598724340659118,206287
